Datum,BHKW1_Biogas,BHKW2_Biogas,Methangehalt CH4,TS-Wert,pH-Wert
734157.4993,2501.498721,5164.997743,53.37096313,5.357145944,7.567140717
734157.5827,2519.915601,5197.498119,53.13706766,6.416709659,7.549800151
734157.666,2538.332481,5229.998495,52.9031722,6.370691258,7.544088171
734157.7493,2556.749361,5262.498872,52.66927673,7.981974236,7.578703
734157.8327,2575.16624,5294.999248,52.43538126,6.681840951,7.503622039
734157.916,2593.58312,5327.499624,52.2014858,6.485767801,7.555512132
734157.9993,2612,5360,51.96759033,6.974192731,7.664433537
734158.0827,2599.833474,5340.000231,52.21835927,5.172968451,7.596182887
734158.166,2587.666948,5320.000463,52.46912821,6.658542874,7.503589886
734158.2493,2575.500422,5300.000694,52.71989715,6.301568766,7.596065
734158.3327,2563.333897,5280.000926,52.97066608,5.622256896,7.532407
734158.416,2551.167371,5260.001157,53.22143502,6.716199532,7.578660136
734158.4993,2539.000845,5240.001389,53.47220396,6.255658575,7.567301469
734158.5827,2526.834319,5220.00162,53.7229729,5.587555334,7.59624719
734158.666,2514.667793,5200.001852,53.97374184,6.623949479,7.636595434
734158.7493,2502.501267,5180.002083,54.22451077,6.347114577,7.642393151
734158.8327,2490.334741,5160.002315,54.47527971,5.725801306,7.607606847
734158.916,2478.168216,5140.002546,54.72604865,7.23283685,7.680855794
734158.9993,2466.00169,5120.002778,54.97681759,7.068630066,7.608545627
734159.0827,2467.833079,5105.835301,54.86112772,6.896616583,7.560387497
734159.166,2469.666412,5091.668634,54.74538694,6.700878984,7.588956202
734159.2493,2471.499745,5077.501968,54.62964616,7.111485123,7.594437769
734159.3327,2473.333079,5063.335301,54.51390539,6.943814563,7.589071561
734159.416,2475.166412,5049.168634,54.39816461,6.830376135,7.534750413
734159.4993,2476.999745,5035.001968,54.28242384,7.114239213,7.574007341
734159.5827,2478.833079,5020.835301,54.16668306,7.010254787,7.611863881
734159.666,2480.666412,5006.668634,54.05094228,6.866540072,7.621746018
734159.7493,2482.499745,4992.501968,53.93520151,6.64421009,7.615173152
734159.8327,2484.333079,4978.335301,53.81946073,7.02588099,7.595458655
734159.916,2486.166412,4964.168634,53.70371996,7.197572635,7.631440714
734159.9993,2487.999745,4950.001968,53.58797918,7.24263798,7.630911162
734160.0827,2463.753087,4964.164863,53.57349739,7.283707231,7.629044357
734160.166,2439.502807,4978.331694,53.55902966,7.324776482,7.627177551
734160.2493,2415.252526,4992.498524,53.54456194,7.365845732,7.625310746
734160.3327,2391.002245,5006.665355,53.53009421,7.406914983,7.623443941
734160.416,2366.751965,5020.832186,53.51562649,7.447984234,7.621577135
734160.4993,2342.501684,5034.999016,53.50115877,7.489053485,7.61971033
734160.5827,2318.251403,5049.165847,53.48669104,7.530122735,7.617843524
734160.666,2294.001123,5063.332677,53.47222332,7.293319865,7.57061947
734160.7493,2269.750842,5077.499508,53.45775559,6.972370072,7.554709574
734160.8327,2245.500561,5091.666339,53.44328787,6.542908456,7.563815438
734160.916,2221.250281,5105.833169,53.42882014,7.071235463,7.571169828
734160.9993,2197,5120,53.41435242,6.973887854,7.574220432
734161.0827,2227.416315,5127.499913,53.33478161,6.676495722,7.582680249
734161.166,2257.832629,5134.999826,53.25521081,6.613852401,7.534509832
734161.2493,2288.248944,5142.49974,53.17564001,6.963905998,7.57123471
734161.3327,2318.665259,5149.999653,53.09606921,6.859911948,7.595103715
734161.416,2349.081573,5157.499566,53.0164984,6.510848999,7.593291421
734161.4993,2379.497888,5164.999479,52.9369276,6.939685938,7.565437377
734161.5827,2409.914202,5172.499392,52.8573568,6.781417071,7.579489835
734161.666,2440.330517,5179.999306,52.77778599,6.654472438,7.58153742
734161.7493,2470.746832,5187.499219,52.69821519,6.971014786,7.559410306
734161.8327,2501.163146,5194.999132,52.61864439,6.904526179,7.580635715
734161.916,2531.579461,5202.499045,52.53907358,6.623705645,7.578823181
734161.9993,2561.995775,5209.998958,52.45950278,6.559431059,7.573202637
734162.0827,2564.666296,5172.505208,52.46913522,6.90048401,7.585392223
734162.166,2567.332963,5135.005208,52.47878004,6.665907028,7.555430048
734162.2493,2569.99963,5097.505208,52.48842487,6.502557875,7.531921535
734162.3327,2572.666296,5060.005208,52.4980697,6.878672232,7.548986956
734162.416,2575.332963,5022.505208,52.50771452,6.67893259,7.535901303
734162.4993,2577.99963,4985.005208,52.51735935,6.614092973,7.513113785
734162.5827,2580.666296,4947.505208,52.52700417,6.911212321,7.584260043
734162.666,2583.332963,4910.005208,52.536649,6.79661518,7.597090938
734162.7493,2585.99963,4872.505208,52.54629383,6.602499474,7.6030577
734162.8327,2588.666296,4835.005208,52.55593865,6.267072296,7.597751321
734162.916,2591.332963,4797.505208,52.56558348,6.765964151,7.489350524
734162.9993,2593.99963,4760.005208,52.57522831,6.818449087,7.560301254
734163.0827,2592.000278,4796.661574,52.54629855,6.620413829,7.539284554
734163.166,2590.000278,4833.328241,52.51736343,6.830784989,7.540967339
734163.2493,2588.000278,4869.994907,52.48842832,6.776490225,7.550794188
734163.3327,2586.000278,4906.661574,52.45949321,6.907828646,7.475083352
734163.416,2584.000278,4943.328241,52.43055809,7.006260812,7.514125546
734163.4993,2582.000278,4979.994907,52.40162298,6.874499858,7.571660095
734163.5827,2580.000278,5016.661574,52.37268786,6.647344161,7.586843777
734163.666,2578.000278,5053.328241,52.34375275,6.410315743,7.432076296
734163.7493,2576.000278,5089.994907,52.31481763,6.938494415,7.539054405
734163.8327,2574.000278,5126.661574,52.28588252,6.806497307,7.535660982
734163.916,2572.000278,5163.328241,52.2569474,6.358804652,7.517273794
734163.9993,2570.000278,5199.994907,52.22801229,6.848529646,7.534370475
734164.0827,2562.167755,5186.668519,52.32685655,6.838959465,7.558865541
734164.166,2554.334421,5173.335185,52.42571856,6.695942743,7.523841848
734164.2493,2546.501088,5160.001852,52.52458058,6.912599883,7.507152444
734164.3327,2538.667755,5146.668519,52.62344259,6.85765311,7.527157972
734164.416,2530.834421,5133.335185,52.7223046,6.668930063,7.562733972
734164.4993,2523.001088,5120.001852,52.82116661,6.452877598,7.567009579
734164.5827,2515.167755,5106.668519,52.92002863,6.771121704,7.574063098
734164.666,2507.334421,5093.335185,53.01889064,6.752020438,7.57297707
734164.7493,2499.501088,5080.001852,53.11775265,6.586950518,7.510515905
734164.8327,2491.667755,5066.668519,53.21661466,6.843330159,7.428771838
734164.916,2483.834421,5053.335185,53.31547667,6.824238288,7.497454314
734164.9993,2476.001088,5040.001852,53.41433869,7.067705475,7.589968075
734165.0827,2475.583391,5042.499653,53.49391309,7.321633865,7.630658535
734165.166,2475.166725,5044.999653,53.57348481,7.021559582,7.544872601
734165.2493,2474.750058,5047.499653,53.65305654,6.794553169,7.554954197
734165.3327,2474.333391,5049.999653,53.73262826,6.918422239,7.559715249
734165.416,2473.916725,5052.499653,53.81219998,6.985203706,7.565442179
734165.4993,2473.500058,5054.999653,53.89177171,6.757658403,7.52130883
734165.5827,2473.083391,5057.499653,53.97134343,6.528589751,7.522159589
734165.666,2472.666725,5059.999653,54.05091516,6.86576658,7.56803985
734165.7493,2472.250058,5062.499653,54.13048688,6.70606541,7.492368997
734165.8327,2471.833391,5064.999653,54.2100586,6.568147101,7.382230215
734165.916,2471.416725,5067.499653,54.28963033,6.83613741,7.424289265
734165.9993,2471.000058,5069.999653,54.36920205,6.876414728,7.447398072
734166.0827,2485.997917,5094.996528,54.25107753,6.636699374,7.466515622
734166.166,2500.997917,5119.996528,54.13292555,6.606743645,7.504743332
734166.2493,2515.997917,5144.996528,54.01477357,6.849958043,7.500818821
734166.3327,2530.997917,5169.996528,53.89662158,6.744051277,7.467298427
734166.416,2545.997917,5194.996528,53.7784696,6.503268975,7.463082921
734166.4993,2560.997917,5219.996528,53.66031762,6.856365106,7.532296474
734166.5827,2575.997917,5244.996528,53.54216564,6.93,7.385539454
734166.666,2590.997917,5269.996528,53.42401365,7.02,7.214415563
734166.7493,2605.997917,5294.996528,53.30586167,6.98,7.513786524
734166.8327,2620.997917,5319.996528,53.18770969,7,7.509013867
734166.916,2635.997917,5344.996528,53.06955771,7.035,7.276236974
734166.9993,2650.997917,5369.996528,52.95140572,7.12,7.406476069
734167.0827,2642.251114,5355.00191,53.12738911,7.137,7.564865934
734167.166,2633.501013,5340.001736,53.30341336,7.189,7.556216144
734167.2493,2624.750911,5325.001563,53.47943761,7.23,7.537528304
734167.3327,2616.00081,5310.001389,53.65546186,7.21,7.546453938
734167.416,2607.250709,5295.001215,53.83148611,7.2,7.512207758
734167.4993,2598.500608,5280.001042,54.00751036,7.249,7.557852999
734167.5827,2589.750506,5265.000868,54.18353461,7.315,7.51968185
734167.666,2581.000405,5250.000694,54.35955886,7.43,7.485583874
734167.7493,2572.250304,5235.000521,54.53558311,7.39,7.50128426
734167.8327,2563.500203,5220.000347,54.71160736,7.5431,7.485385214
734167.916,2554.750101,5205.000174,54.8876316,7.5891,7.404236929
734167.9993,2546,5190,55.06365585,7.6156,7.55340123
734168.0827,2547.333333,5177.5,55.04195468,7.698,7.576590303
734168.166,2548.666667,5165,55.0202535,7.7634,7.542589768
734168.2493,2550,5152.5,54.99855232,7.8451,7.567434714
734168.3327,2551.333333,5140,54.97685115,7.9189,7.590762725
734168.416,2552.666667,5127.5,54.95514997,7.9912,7.493270212
734168.4993,2554,5115,54.93344879,8.029,7.612774316
734168.5827,2555.333333,5102.5,54.91174761,8.1659,7.476437066
734168.666,2556.666667,5090,54.89004644,8.259,7.55617075
734168.7493,2558,5077.5,54.86834526,8,7.616749687
734168.8327,2559.333333,5065,54.84664408,8.37651,7.600117719
734168.916,2560.666667,5052.5,54.82494291,8.1726,7.655277521
734168.9993,2562,5040,54.80324173,8.3434,7.552454583
734169.0827,2559.166699,5048.333237,54.78154049,8.29837,7.589433374
734169.166,2556.333399,5056.666474,54.75983924,8.1652,7.624908363
734169.2493,2553.500098,5064.999711,54.738138,8.30981,7.585143756
734169.3327,2550.666798,5073.332948,54.71643676,8.19837,7.55603679
734169.416,2547.833497,5081.666184,54.69473551,8.24098,7.590006558
734169.4993,2545.000197,5089.999421,54.67303427,8.081732,7.462308772
734169.5827,2542.166896,5098.332658,54.65133302,8.2098127,7.605073095
734169.666,2539.333596,5106.665895,54.62963178,8.1874326,7.614390186
734169.7493,2536.500295,5114.999132,54.60793054,8.30982,7.584414065
734169.8327,2533.666995,5123.332369,54.58622929,7.983729,7.618896849
734169.916,2530.833694,5131.665606,54.56452805,8.29847,7.474892939
734169.9993,2528.000394,5139.998843,54.54282681,8.1983,7.600986895
734170.0827,2534.332454,5149.165394,54.4367429,8.339048,7.556058032
734170.166,2540.665787,5158.33206,54.33064726,8.360964,7.613523359
734170.2493,2546.99912,5167.498727,54.22455163,8.29843,7.615467257
734170.3327,2553.332454,5176.665394,54.118456,8.02837,7.598095471
734170.416,2559.665787,5185.83206,54.01236037,8.1984,7.586128699
734170.4993,2565.99912,5194.998727,53.90626474,8.0837,7.578188038
734170.5827,2572.332454,5204.165394,53.8001691,8.365267325,7.611349215
734170.666,2578.665787,5213.33206,53.69407347,7.105521417,7.624326458
734170.7493,2584.99912,5222.498727,53.58797784,6.888133841,7.562321741
734170.8327,2591.332454,5231.665394,53.48188221,7.194748776,7.579341534
734170.916,2597.665787,5240.83206,53.37578658,7.063715405,7.5842663
734170.9993,2603.99912,5249.998727,53.26969094,7.110251895,7.600705923
734171.0827,2609.4993,5260.831954,53.15153927,6.92898452,7.589141364
734171.166,2614.999363,5271.665413,53.03338592,7.075495733,7.595615815
734171.2493,2620.499427,5282.498872,52.91523257,7.128864311,7.598789791
734171.3327,2625.999491,5293.33233,52.79707922,6.889929964,7.586241123
734171.416,2631.499554,5304.165789,52.67892587,7.058491958,7.57727999
734171.4993,2636.999618,5314.999248,52.56077252,7.091631072,7.581316534
734171.5827,2642.499682,5325.832706,52.44261917,7.069360195,7.602489396
734171.666,2647.999745,5336.666165,52.32446582,6.726351123,7.555636332
734171.7493,2653.499809,5347.499624,52.20631247,7.123100208,7.583547072
734171.8327,2658.999873,5358.333083,52.08815912,7.065348855,7.588180614
734171.916,2664.499936,5369.166541,51.97000577,6.96571374,7.591981858
734171.9993,2670,5380,51.85185242,6.918436266,7.636349305
734172.0827,2659.916667,5360,52.1195027,7.097090057,7.648546498
734172.166,2649.833333,5340,52.38715299,6.973970405,7.664554815
734172.2493,2639.75,5320,52.65480328,6.874825402,7.674592715
734172.3327,2629.666667,5300,52.92245356,7.140636247,7.646449462
734172.416,2619.583333,5280,53.19010385,7.094910859,7.657029652
734172.4993,2609.5,5260,53.45775414,6.969326606,7.665968343
734172.5827,2599.416667,5240,53.72540442,7.704857899,7.630138642
734172.666,2589.333333,5220,53.99305471,8.15772426,7.651511158
734172.7493,2579.25,5200,54.26070499,7.125519182,7.573941555
734172.8327,2569.166667,5180,54.52835528,7.430802764,7.663529593
734172.916,2559.083333,5160,54.79600557,7.279295071,7.681175829
734172.9993,2549,5140,55.06365585,7.846334727,7.691653877
734173.0827,2546.833358,5139.166676,55.02989872,7.556748695,7.66219755
734173.166,2544.666717,5138.333353,54.99614158,7.3165669,7.658829704
734173.2493,2542.500075,5137.500029,54.96238444,7.741964462,7.676603429
734173.3327,2540.333434,5136.666705,54.92862731,7.611809445,7.680724389
734173.416,2538.166792,5135.833382,54.89487017,7.478810849,7.677371814
734173.4993,2536.00015,5135.000058,54.86111303,7.431658894,7.677083
734173.5827,2533.833509,5134.166734,54.82735589,7.687393849,7.681544482
734173.666,2531.666867,5133.33341,54.79359876,7.558426423,7.678336314
734173.7493,2529.500226,5132.500087,54.75984162,7.182236743,7.695001133
734173.8327,2527.333584,5131.666763,54.72608448,6.94397874,7.698157747
734173.916,2525.166943,5130.833439,54.69232735,7.150158657,7.70900957
734173.9993,2523.000301,5130.000116,54.65857021,7.035470432,7.692177558
734174.0827,2525.666296,5133.33287,54.64168878,7.185822272,7.688802621
734174.166,2528.332963,5136.666204,54.6248097,7.425718831,7.679734035
734174.2493,2530.99963,5139.999537,54.60793062,6.933661698,7.715596309
734174.3327,2533.666296,5143.33287,54.59105154,6.988729326,7.711418141
734174.416,2536.332963,5146.666204,54.57417246,7.399848418,7.696563757
734174.4993,2538.99963,5149.999537,54.55729338,7.246885769,7.705223761
734174.5827,2541.666296,5153.33287,54.54041429,7.242574582,7.707802593
734174.666,2544.332963,5156.666204,54.52353521,6.881166478,7.728470281
734174.7493,2546.99963,5159.999537,54.50665613,6.951789487,7.730131154
734174.8327,2549.666296,5163.33287,54.48977705,7.036614292,7.743515768
734174.916,2552.332963,5166.666204,54.47289797,6.559196067,7.642876112
734174.9993,2554.99963,5169.999537,54.45601888,6.923588735,7.703668911
734175.0827,2554.750035,5178.332176,54.37886674,6.890324086,7.676883481
734175.166,2554.500035,5186.665509,54.30170622,6.866798904,7.678650982
734175.2493,2554.250035,5194.998843,54.22454571,7.004554007,7.647781624
734175.3327,2554.000035,5203.332176,54.14738519,6.990833224,7.670238801
734175.416,2553.750035,5211.665509,54.07022467,6.760382064,7.678506575
734175.4993,2553.500035,5219.998843,53.99306415,6.384976936,7.702211708
734175.5827,2553.250035,5228.332176,53.91590364,6.677324218,7.714796866
734175.666,2553.000035,5236.665509,53.83874312,6.840732093,7.712093839
734175.7493,2552.750035,5244.998843,53.7615826,6.560961157,7.710020407
734175.8327,2552.500035,5253.332176,53.68442208,6.687329397,7.708983704
734175.916,2552.250035,5261.665509,53.60726157,6.647706009,7.716942477
734175.9993,2552.000035,5269.998843,53.53010105,6.402817823,7.714052951
734176.0827,2544.667685,5248.336343,53.609651,6.66829859,7.730676617
734176.166,2537.334352,5226.669676,53.68922273,6.911249984,7.744552459
734176.2493,2530.001019,5205.003009,53.76879445,6.422184384,7.748239914
734176.3327,2522.667685,5183.336343,53.84836618,6.227696738,7.733287614
734176.416,2515.334352,5161.669676,53.9279379,6.479398961,7.757936918
734176.4993,2508.001019,5140.003009,54.00750962,6.830923029,7.752000165
734176.5827,2500.667685,5118.336343,54.08708135,6.274072913,7.739750479
734176.666,2493.334352,5096.669676,54.16665307,6.70155661,7.738811525
734176.7493,2486.001019,5075.003009,54.2462248,6.479416749,7.737026907
734176.8327,2478.667685,5053.336343,54.32579652,6.335195484,7.744021026
734176.916,2471.334352,5031.669676,54.40536824,6.912366106,7.732106516
734176.9993,2464.001019,5010.003009,54.48493997,6.51210284,7.723131215
734177.0827,2469.249271,4973.338426,54.313775,6.414768025,7.757191207
734177.166,2474.499271,4936.671759,54.1425752,6.261985566,7.735046532
734177.2493,2479.749271,4900.005093,53.9713754,6.931718943,7.734809272
734177.3327,2484.999271,4863.338426,53.8001756,6.433655172,7.720676769
734177.416,2490.249271,4826.671759,53.6289758,6.408519189,7.729336607
734177.4993,2495.499271,4790.005093,53.45777601,6.706352097,7.718530671
734177.5827,2500.749271,4753.338426,53.28657621,6.343064856,7.68993081
734177.666,2505.999271,4716.671759,53.11537641,6.267113048,7.673415602
734177.7493,2511.249271,4680.005093,52.94417661,6.533915836,7.718993333
734177.8327,2516.499271,4643.338426,52.77297681,6.502677283,7.738462151
734177.916,2521.749271,4606.671759,52.60177701,6.46671934,7.716575829
734177.9993,2526.999271,4570.005093,52.43057721,6.33492076,7.69788498
734178.0827,2531.082766,4622.492708,52.43296463,6.467756837,7.717774015
734178.166,2535.1661,4674.992708,52.43537615,6.343922334,7.71595216
734178.2493,2539.249433,4727.492708,52.43778767,6.072395225,7.713878586
734178.3327,2543.332766,4779.992708,52.4401992,7.127248348,7.704535604
734178.416,2547.4161,4832.492708,52.44261072,7.209251786,7.686523338
734178.4993,2551.499433,4884.992708,52.44502225,6.790627001,7.664774008
734178.5827,2555.582766,4937.492708,52.44743377,6.372002215,7.643024679
734178.666,2559.6661,4989.992708,52.4498453,6.375463139,7.639165759
734178.7493,2563.749433,5042.492708,52.45225682,6.413078722,7.636754509
734178.8327,2567.832766,5094.992708,52.45466835,5.967959222,7.671373716
734178.916,2571.9161,5147.492708,52.45707987,6.145865372,7.65455899
734178.9993,2575.999433,5199.992708,52.45949139,6.161424336,7.657394958
734179.0827,2578.333009,5203.33287,52.51976479,6.02751094,7.60607483
734179.166,2580.666343,5206.666204,52.58004623,6.234310904,7.665205036
734179.2493,2582.999676,5209.999537,52.64032766,6.105591276,7.649808681
734179.3327,2585.333009,5213.33287,52.7006091,6.034857804,7.66064015
734179.416,2587.666343,5216.666204,52.76089054,6.060432738,7.674292744
734179.4993,2589.999676,5219.999537,52.82117197,5.958565154,7.676945444
734179.5827,2592.333009,5223.33287,52.88145341,5.932399248,7.64676555
734179.666,2594.666343,5226.666204,52.94173484,6.209303052,7.632771707
734179.7493,2596.999676,5229.999537,53.00201628,6.454875824,7.680891034
734179.8327,2599.333009,5233.33287,53.06229771,6.182302201,7.692929505
734179.916,2601.666343,5236.666204,53.12257915,4.554087387,7.682859283
734179.9993,2603.999676,5239.999537,53.18286059,6.623929011,7.6639513
734180.0827,2574.754063,5230.834606,53.22385473,6.112439922,7.706015321
734180.166,2545.504063,5221.66794,53.26484619,5.108003684,7.717565208
734180.2493,2516.254063,5212.501273,53.30583766,6.343395776,7.688707905
734180.3327,2487.004063,5203.334606,53.34682913,6.239492351,7.706031396
734180.416,2457.754063,5194.16794,53.38782059,6.23942268,7.717592001
734180.4993,2428.504063,5185.001273,53.42881206,4.369775822,7.717511623
734180.5827,2399.254063,5175.834606,53.46980352,6.435704779,7.625088416
734180.666,2370.004063,5166.66794,53.51079499,5.685506383,7.630923641
734180.7493,2340.754063,5157.501273,53.55178645,5.281427137,7.700201528
734180.8327,2311.504063,5148.334606,53.59277792,6.320665751,7.677088359
734180.916,2282.254063,5139.16794,53.63376938,6.043719304,7.526504793
734180.9993,2253.004063,5130.001273,53.67476085,6.830594325,7.56629305
734181.0827,2274.997199,5127.500318,53.60243796,6.737144435,7.682833256
734181.166,2296.997454,5125.000289,53.53009934,6.530066078,7.393775209
734181.2493,2318.997708,5122.50026,53.45776072,5.688040953,7.688646283
734181.3327,2340.997963,5120.000231,53.38542209,5.123843133,7.394252123
734181.416,2362.998218,5117.500203,53.31308347,6.924495025,7.532189982
734181.4993,2384.998472,5115.000174,53.24074485,6.47444565,7.630789679
734181.5827,2406.998727,5112.500145,53.16840622,5.585733424,7.659732717
734181.666,2428.998981,5110.000116,53.0960676,7.2351517,7.723347846
734181.7493,2450.999236,5107.500087,53.02372898,7.5470837,7.769558111
734181.8327,2472.999491,5105.000058,52.95139035,6.808839794,7.752207827
734181.916,2494.999745,5102.500029,52.87905173,5.390817677,7.567379169
734181.9993,2517,5100,52.8067131,8.498487867,7.64786998
734182.0827,2515.666667,5099.166667,52.79465675,6.267634524,7.307310478
734182.166,2514.333333,5098.333333,52.7826004,5.863227352,7.475013906
734182.2493,2513,5097.5,52.77054405,7.548058947,7.798420772
734182.3327,2511.666667,5096.666667,52.7584877,7.408993133,7.85043947
734182.416,2510.333333,5095.833333,52.74643135,7.120235911,7.700185453
734182.4993,2509,5095,52.734375,7.616905154,7.67127671
734182.5827,2507.666667,5094.166667,52.72231865,6.962299084,7.451493169
734182.666,2506.333333,5093.333333,52.7102623,5.703055326,7.393957826
734182.7493,2505,5092.5,52.69820595,8.035940697,7.608663357
734182.8327,2503.666667,5091.666667,52.6861496,6.774968946,7.601943599
734182.916,2502.333333,5090.833333,52.67409325,5.839976682,7.520632379
734182.9993,2501,5090,52.6620369,7.484967856,7.581117354
734183.0827,2503.916633,5093.333295,52.77054248,6.878765562,7.642368716
734183.166,2506.833266,5096.66659,52.87904806,6.301627923,7.584641466
734183.2493,2509.749899,5099.999884,52.98755364,5.56319408,7.630771568
734183.3327,2512.666532,5103.333179,53.09605923,7.005555852,7.613445291
734183.416,2515.583165,5106.666474,53.20456481,6.65956742,7.671265135
734183.4993,2518.499797,5109.999769,53.31307039,5.794058778,7.659787588
734183.5827,2521.41643,5113.333063,53.42157597,7.811427162,7.490809763
734183.666,2524.333063,5116.666358,53.53008156,6.82143566,7.57883032
734183.7493,2527.249696,5119.999653,53.63858714,6.220972584,7.613510878
734183.8327,2530.166329,5123.332948,53.74709272,5.933403111,7.665474277
734183.916,2533.082962,5126.666242,53.8555983,7.052492268,7.64242273
734183.9993,2535.999595,5129.999537,53.96410389,7.916648836,7.627691008
734184.0827,2532.417164,4943.359259,53.95447515,6.048874039,7.642476744
734184.166,2528.833831,4756.692593,53.94483001,7.075439646,7.67706371
734184.2493,2525.250498,4570.025926,53.93518486,6.487777453,7.671350013
734184.3327,2521.667164,4383.359259,53.92553972,5.622639282,7.468746142
734184.416,2518.083831,4196.692593,53.91589458,8.137696344,7.662836651
734184.4993,2514.500498,4010.025926,53.90624943,6.661535063,7.607503965
734184.5827,2510.917164,3823.359259,53.89660429,6.279938359,7.694432426
734184.666,2507.333831,3636.692593,53.88695914,5.598850741,7.572897707
734184.7493,2503.750498,3450.025926,53.877314,7.871326814,7.76957183
734184.8327,2500.167164,3263.359259,53.86766886,6.313788416,7.688691723
734184.916,2496.583831,3076.692593,53.85802371,6.037005752,7.659567676
734184.9993,2493.000498,2890.025926,53.84837857,8.160641738,7.606091222
734185.0827,2445.756563,3018.315509,53.85802103,6.626018345,7.411829104
734185.166,2398.506563,3146.648842,53.86766618,6.394953963,7.359285982
734185.2493,2351.256563,3274.982176,53.87731132,7.995339193,7.59897197
734185.3327,2304.006563,3403.315509,53.88695646,6.845092981,7.590544211
734185.416,2256.756563,3531.648842,53.89660161,6.418209991,7.711808858
734185.4993,2209.506563,3659.982176,53.90624675,5.414528964,7.630732987
734185.5827,2162.256563,3788.315509,53.9158919,6.995223183,7.63669746
734185.666,2115.006563,3916.648842,53.92553704,6.810470246,7.688525825
734185.7493,2067.756563,4044.982176,53.93518219,6.348996479,7.221006565
734185.8327,2020.506563,4173.315509,53.94482733,7.156051003,7.515017064
734185.916,1973.256563,4301.648842,53.95447247,6.739876525,7.728993382
734185.9993,1926.006563,4429.982176,53.96411762,8.044335566,7.599154138
734186.0827,1973.743921,4491.658815,53.91831091,5.795324323,7.630509212
734186.166,2021.494473,4553.326196,53.8724965,7.283826661,7.677113865
734186.2493,2069.245026,4614.993576,53.82668209,6.49857983,7.590478621
734186.3327,2116.995579,4676.660957,53.78086769,6.799042906,7.781203702
734186.416,2164.746131,4738.328337,53.73505328,7.225825484,7.73487198
734186.4993,2212.496684,4799.995718,53.68923887,7.110362269,7.723345274
734186.5827,2260.247237,4861.663098,53.64342446,7.717955222,7.669910732
734186.666,2307.997789,4923.330478,53.59761005,7.145037972,7.624992284
734186.7493,2355.748342,4984.997859,53.55179564,7.018318121,7.53292013
734186.8327,2403.498895,5046.665239,53.50598123,6.511350911,7.544231781
734186.916,2451.249447,5108.33262,53.46016683,5.598650118,7.359343854
734186.9993,2499,5170,53.41435242,8.302074316,7.539021235
734187.0827,2497,5169.166667,53.44087632,8.069021834,7.619111067
734187.166,2495,5168.333333,53.46740023,8.010023885,7.713056521
734187.2493,2493,5167.5,53.49392414,8.034581281,7.593201277
734187.3327,2491,5166.666667,53.52044805,7.910908963,7.724436648
734187.416,2489,5165.833333,53.54697196,7.783257506,7.554982428
734187.4993,2487,5165,53.57349586,8.067619203,7.614834926
734187.5827,2485,5164.166667,53.60001977,8.155411136,7.780903748
734187.666,2483,5163.333333,53.62654368,8.081601574,7.523831887
734187.7493,2481,5162.5,53.65306759,7.916900181,7.173955476
734187.8327,2479,5161.666667,53.6795915,8.428429702,7.473105119
734187.916,2477,5160.833333,53.7061154,7.703061158,7.467427942
734187.9993,2475,5160,53.73263931,8.014795822,7.43973127
734188.0827,2470.500052,5162.499971,53.73022782,8.16977218,7.580139689
734188.166,2466.000104,5164.999942,53.72781632,8.01195735,7.603896026
734188.2493,2461.500156,5167.499913,53.72540482,8.099647422,7.581127342
734188.3327,2457.000208,5169.999884,53.72299333,7.829562682,7.467937525
734188.416,2452.50026,5172.499855,53.72058183,8.377510631,7.568222127
734188.4993,2448.000312,5174.999826,53.71817033,8.299783673,7.457664944
734188.5827,2443.500365,5177.499797,53.71575884,7.913122198,7.456782934
734188.666,2439.000417,5179.999769,53.71334734,8.231210044,7.554372051
734188.7493,2434.500469,5182.49974,53.71093584,8.081539409,7.429571715
734188.8327,2430.000521,5184.999711,53.70852435,8.045552609,7.376069966
734188.916,2425.500573,5187.499682,53.70611285,7.718782133,7.427766573
734188.9993,2421.000625,5189.999653,53.70370135,8.213625561,7.566805394
734189.0827,2433.581586,5198.332176,53.53734706,8.177730423,7.425131514
734189.166,2446.164919,5206.665509,53.37096999,8.024251295,7.404801219
734189.2493,2458.748252,5214.998843,53.20459292,8.042297468,7.278771934
734189.3327,2471.331586,5223.332176,53.03821586,7.960410688,7.163837549
734189.416,2483.914919,5231.665509,52.87183879,8.520257336,7.558717188
734189.4993,2496.498252,5239.998843,52.70546172,8.5551695,7.616227853
734189.5827,2509.081586,5248.332176,52.53908465,8.388027895,7.597355956
734189.666,2521.664919,5256.665509,52.37270759,8.388600781,7.599698486
734189.7493,2534.248252,5264.998843,52.20633052,8.256651315,7.583571843
734189.8327,2546.831586,5273.332176,52.03995345,8.659043069,7.557126628
734189.916,2559.414919,5281.665509,51.87357638,8.978727257,7.463809482
734189.9993,2571.998252,5289.998843,51.70719932,8.368106166,7.392376631
734190.0827,2572.583252,5287.500347,51.80120243,7.860656448,7.086306396
734190.166,2573.166586,5285.000347,51.89524171,8.151538648,7.377816952
734190.2493,2573.749919,5282.500347,51.98928099,8.234882473,7.49455026
734190.3327,2574.333252,5280.000347,52.08332027,7.980832435,7.521471044
734190.416,2574.916586,5277.500347,52.17735955,7.814101072,7.543654544
734190.4993,2575.499919,5275.000347,52.27139883,7.681244363,7.494984913
734190.5827,2576.083252,5272.500347,52.36543812,8.304024709,7.57183515
